Rank,Movie,Date,Total Sales,Sales Share,Cumulative Sales,Total Attendance,Cumulative Attendance,Screen Count,Show Count,Country,Production Country,Production Company,Distributor,Level,Genre,Director,Actor
4169,출장 중 바람 났어 : 원하는 대로 해줄게요,2023-09-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",nan,nan
4169,출장AS:여기도 고쳐줘요,2023-03-17,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",디렉터 O,nan
4169,출장남 여대생 기숙사,2022-10-19,1000,0.0,1000,1,1,1,1,한국,한국,영화사 레드카펫,주식회사 루믹스미디어,청소년관람불가,성인물(에로),희수,nan
4169,출장도우미와 2대1,2024-01-21,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,nan,nan,nan
4169,취한 김에 덮쳐버린 그녀,2023-09-07,6000,0.0,6000,1,1,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,치욕 다음 욕정,2022-06-20,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,nan
4169,치욕 다음 욕정 무삭제판,2022-07-27,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,nan
4169,치욕과 욕정사이,2023-07-26,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",nan,nan
4169,치욕과 욕정사이 무삭제판,2023-11-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",nan,nan
4169,치한새엄마와 폭풍정사,2024-02-16,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),nan,nan
4169,친구 남편의 물건에 영광을,2023-08-18,6000,0.0,6000,1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),문정동 쪼형,nan
4169,친구 누나:플레이가 죽여줘,2023-05-17,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",나,nan
4169,친구 섹스파트너 만들기,2022-07-28,6000,0.0,6000,1,1,1,1,한국,한국,록엔터테인먼트(주),록엔터테인먼트(주),청소년관람불가,"성인물(에로),멜로/로맨스",백필규,nan
4169,친구 여동생:대담한 손놀림,2023-05-13,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",카오루,nan
4169,친구 여친이 내 물건을 만졌다!,2023-07-11,6000,0.0,6000,1,1,1,1,한국,한국,영드래곤 미디어,영드래곤 미디어,청소년관람불가,성인물(에로),신성진,nan
4169,친구 여친이 내 물건을 만졌다! 무삭제판,2023-11-10,6000,0.0,6000,1,1,1,1,한국,한국,영드래곤 미디어,영드래곤 미디어,청소년관람불가,nan,신성진,nan
4169,친구부부 맞교환 후기,2024-01-24,6000,0.0,6000,1,1,1,1,한국,한국,nan,주식회사 플릭스코,청소년관람불가,"드라마,성인물(에로)",nan,nan
4169,친구부부와 2대2,2022-09-13,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),조상훈,nan
4169,친구부부와 2대2 무삭제,2023-05-15,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),조상훈,nan
4169,친구아내:욕정의 제수씨,2022-05-20,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",토미 타로,nan
4169,친구아 3,2024-04-07,6000,0.0,6000,1,1,1,1,한국,한국,nan,(주)영화사가을,청소년관람불가,멜로/로맨스,nan,nan
4169,친구에게 공유된 아내,2023-10-26,6000,0.0,6000,1,1,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,친구에게 빼앗긴 내 애인,2023-03-15,6000,0.0,6000,1,1,1,1,한국,한국,주식회사 바나나픽쳐스,주식회사 바나나픽쳐스,청소년관람불가,"성인물(에로),드라마",성운아,nan
4169,친절한 제수씨,2023-03-23,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",버드맨 텟페이,nan
4169,친절한 제수씨 무삭제판,2023-07-26,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",버드맨 텟페이,nan
4169,카나의 펫남:길에서 주운 영계 착즙,2023-12-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",아 신야,nan
4169,카페여사장의 배달섹스-무삭제,2023-09-22,1000,0.0,1000,1,1,1,1,한국,한국,에이원 미디어,에이원 미디어,청소년관람불가,성인물(에로),천성준,nan
4169,카페여사장의배달섹스,2023-03-24,1000,0.0,1000,1,1,1,1,한국,한국,에이원 미디어,에이원 미디어,청소년관람불가,성인물(에로),천성준,nan
4169,캠핑의 목적,2024-04-13,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,nan,nan
4169,캠핑장 변태 여주인,2022-12-22,6000,0.0,6000,1,1,1,1,한국,한국,폭풍의 눈,주식회사 플릭스코,청소년관람불가,"성인물(에로),드라마",한동연,nan
4169,커밍아웃 내 여자의 여자,2023-04-14,6000,0.0,6000,1,1,1,1,한국,한국,파랑새미디어,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",이타치,nan
4169,커지는 걸 좋아하는 형수,2024-03-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,사쿠라비,nan
4169,켓우먼 섹스 하자냥,2023-05-12,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",카오루,nan
4169,코바야카와 레이코의 농익은 팬티 아래,2023-06-09,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",타쿠마 ,nan
4169,콜로니얼,2024-02-29,1000,0.0,1000,1,1,1,1,미국,미국,nan,(주)콘텐트마인,12세이상관람가,"SF,액션",nan,다니엘 로
4169,쾌감 과외 선생님,2022-12-22,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,쾌감에 젖은 새엄마,2024-05-16,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,nan,nan
4169,쾌락 빠진 유부녀 무삭제판,2024-02-02,6000,0.0,6000,1,1,1,1,일본,일본,nan,에스팀,청소년관람불가,멜로/로맨스,아사기리 키요시,호시노 나미
4169,쾌락 찾은 며느리,2023-03-23,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",사쿠라비,미즈타니 아오이
4169,쾌락 찾은 며느리 무삭제판,2023-06-29,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",사쿠라비,미즈타니 아오이
4169,쾌락의 오피스 아내,2023-05-02,6000,0.0,6000,1,1,1,1,한국,한국,(주)코빈커뮤니케이션즈,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),신쥬 조쎈빠이,nan
4169,쾌락타임,2022-06-20,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,nan
4169,쾌락타임 무삭제판,2022-07-27,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,nan
4169,쿨한 며느리:자꾸만  넘네,2022-08-19,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비,nan
4169,크게 잘 세워버린 새엄마,2024-03-04,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",츠지 코지,nan
4169,크라이오,2022-09-02,1000,0.0,1000,1,1,1,1,미국,미국,nan,(주)콘텐트마인,15세이상관람가,SF,nan,nan
4169,큰 물건에  못 드는 밤,2023-02-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),드래곤 니시카와,nan
4169,큰거 좋아하는 새엄마,2022-08-04,1000,0.0,1000,1,1,1,1,한국,한국,(주)영화사히트,(주)영화사히트,청소년관람불가,"성인물(에로),드라마",이로운,nan
4169,키스하는 츠바사짱- 귀여운 친구아들,2022-11-25,1000,0.0,1000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),니시다 류지,nan
4169,타락한 유부녀의 유혹,2023-08-25,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,잠파,nan
4169,타락한 유부녀의 유혹 무삭제판,2024-01-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,잠파,nan
4169,타부 : 잘못된 관계 무삭제,2022-06-20,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",한대위,nan
4169,탐나는 부하직원의 아내-남편을 위해 벌려라,2024-01-31,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에,nan
4169,탐나는 친구 아내,2022-10-27,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,탐스러운 빚쟁이,2023-06-01,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",버드맨 텟페이,니노미야 와카
4169,탐스러운 엉덩이의 처형,2022-12-09,1000,0.0,1000,1,1,1,1,일본,일본,nan,(주)빅콘미디어,청소년관람불가,성인물(에로),아사기리 키요시,nan
4169,탐스러운 친구여친 무삭제판,2022-08-26,1000,0.0,1000,1,1,1,1,일본,일본,nan,(주)픽쳐레스크,청소년관람불가,"성인물(에로),멜로/로맨스",마메자와 마메타로,nan
4169,탐욕스런 동침,2023-08-25,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,오오사키히로하루,nan
4169,탐욕스런 동침 무삭제판,2024-01-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,오오사키히로하루,nan
4169,탐욕에 젖은 섹스,2023-08-25,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,잠파,nan
4169,탐욕에 젖은 섹스 무삭제판,2024-01-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,잠파,nan
4169,탐욕의 장모,2023-02-15,1000,0.0,1000,1,1,1,1,일본,일본,nan,(주)픽쳐레스크,청소년관람불가,"성인물(에로),멜로/로맨스",하세가와 쿠니히로,nan
4169,탐욕의 직장동료,2022-06-20,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,nan
4169,탐욕의 직장동료 무삭제판,2022-07-27,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,nan
4169,택배 아저씨 저 팬티 내렸어요,2023-06-28,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",디렉터 O,nan
4169,터져버린 성욕,2024-05-16,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,나카노 야요이,nan
4169,터치 바이 터치,2015-04-30,1000,0.0,201000,1,41,1,1,한국,한국,(주)인피니티엔터테인먼트,나이스플레이(주),청소년관람불가,멜로/로맨스,김호준,"하나경,구지성,김진호,손희순"
4169,털려버린 아내,2022-06-20,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,nan
4169,털려버린 아내 무삭제판,2022-07-27,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",나기라 겐조,nan
4169,퇴마록,1998-08-15,1000,0.0,1000,1,1,1,1,한국,한국,(주)폴리비젼,nan,18세 미만인 자는 관람 수 없는 등급,"SF,공포(호러),미스터리",박광춘,"신현준,안성기,추상미,최선미,이범수,이기영,김뢰하,오영수"
4169,트레이너에게 젖어버린 일본 유부녀,2022-11-09,1000,0.0,1000,1,1,1,1,일본,일본,nan,(주)픽쳐레스크,청소년관람불가,"성인물(에로),멜로/로맨스",히무 롯,nan
4169,트리 하우스,nan,7000,0.0,7000,1,1,1,2,싱가포르,"싱가포르,베트남",nan,nan,nan,다큐멘터리,nan,nan
4169,팅크족,2024-04-26,6000,0.0,6000,1,1,1,1,한국,한국,솔앤드 주식회사,솔앤드 주식회사,청소년관람불가,성인물(에로),nan,nan
4169,파트너 바꿔먹기,2024-04-07,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,nan,nan
4169,판타지 테라피,2022-07-14,1000,0.0,1000,1,1,1,1,캐나다,캐나다,nan,(주)픽쳐레스크,청소년관람불가,"성인물(에로),멜로/로맨스",nan,nan
4169,팬데믹 오로나 바이러스,2022-07-28,1000,0.0,1000,1,1,1,1,캐나다,캐나다,nan,(주)픽쳐레스크,청소년관람불가,"성인물(에로),멜로/로맨스",nan,nan
4169,팬티 검사하는 아내의 집착,2023-12-07,6000,0.0,6000,1,1,1,1,한국,한국,주식회사 플릭스코,주식회사 플릭스코,청소년관람불가,"드라마,성인물(에로)",nan,nan
4169,팬티 내려주는 새엄마:오늘 다 풀자,2023-07-05,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",츠지 코지,nan
4169,팬티 속 물건 만지작대는 누나들,2023-09-21,6000,0.0,6000,1,1,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,펀치볼,nan,6000,0.0,246000,1,48,1,1,한국,한국,nan,nan,nan,다큐멘터리,김영조,nan
4169,페로몬 풍기는 며느리 츠바키,2023-01-13,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비,nan
4169,펜트하우스 쇼걸 무삭제판,2023-02-10,1000,0.0,1000,1,1,1,1,한국,한국,핑크하우스TV,엔트리커뮤니케이션즈,청소년관람불가,성인물(에로),에로핑,nan
4169,폭 유부녀 치에의 끈적한 서비스,2022-05-19,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",버드맨 텟페이,nan
4169,폭 카나의 3인 3섹,2023-02-18,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",버드맨 텟페이,nan
4169,푹 적셔주는 질펀한 마사지,2022-10-14,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",지니아스 히자,nan
4169,풍만한 며느리:뭐든지 OK,2022-11-17,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비,nan
4169,피보다 진한 떡정의 최후,2024-03-22,6000,0.0,6000,1,1,1,1,한국,한국,(주)이십일세기미디어,(주)이십일세기미디어,청소년관람불가,성인물(에로),김피디,nan
4169,피팅룸에서 즐기는 스릴섹스,2023-06-14,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",하스시이,nan
4169,필싸여관:끝까지 싼다,2023-11-13,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마,성인물(에로)",츠지 코지,nan
4169,하고보니 처제:뒷태가 죽여줘,2023-10-16,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나,nan
4169,하드코어1233,2023-07-20,6000,0.0,6000,1,1,1,1,한국,한국,솔앤드 주식회사,솔앤드 주식회사,청소년관람불가,성인물(에로),김도현,nan
4169,하렘재팬 놀 줄 아는 여자들,2023-04-19,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",쿠와치,nan
4169,하루 세번 새아들 세워버린 엄마,2023-09-18,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,nan
4169,하마사키 마오의 잘 주는 여상사,2022-08-17,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",나가에 타카미,nan
4169,하숙집 : 굶주린 늑대들 2,2022-05-27,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",신승엽,nan
4169,하숙집 : 굶주린 늑대들 2 무삭제,2022-11-10,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),신승엽,nan
4169,하숙집 : 그녀들의 신음소리 3,2022-08-06,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),조필구,nan
4169,하숙집 : 그녀들의 신음소리 3 무삭제,2023-06-03,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),조필구,nan
4169,하숙집 : 밥보다 섹스 맛집,2022-05-20,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",신승엽,nan
4169,하숙집 : 밥보다 섹스 맛집 무삭제,2022-11-28,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",신승엽,nan
4169,하숙집 딸내미들,2023-04-27,6000,0.0,6000,1,1,1,1,한국,한국,(주)이십일세기미디어,(주)이십일세기미디어,청소년관람불가,"성인물(에로),드라마",야신수,nan
4169,하타노 유이의 대물 수집,2023-03-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",이시다 마모루,nan
4169,하타노 유이의 섹스타임,2023-02-18,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",이시다 마모루,nan
4169,한달에 한번 진짜 마법에 걸리는 여자,2024-04-12,6000,0.0,6000,1,1,1,1,한국,한국,(주)룬컴퍼니,(주)룬컴퍼니,청소년관람불가,"코미디,드라마,판타지,성인물(에로)",모니카,이초희
4169,합의금 대 몸으로 위로를 드릴게요,2024-04-25,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",nan,nan
4169,핫 한 장모님,2023-10-20,6000,0.0,6000,1,1,1,1,한국,한국,솔앤드 주식회사,솔앤드 주식회사,청소년관람불가,성인물(에로),김도현,nan
4169,핫바디 마리아의 질펀한 사생활,2022-06-02,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",아 신야,nan
4169,핫바디 새엄마 욕정 터졌네,2023-04-14,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",히로아키,nan
4169,핫바디 새엄마:엉덩이가 죽여줘,2022-11-17,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비,nan
4169,해적 디스코왕 되다,2002-06-05,1000,0.0,1000,1,1,1,1,한국,한국,기획시대(주),A라인,15세관람가,"드라마,코미디",김동원,"서자영,양동근,이정진,김선화,김지훈,임창정,오달수,배성은,유영호,안석환,김인문,정은표,김기천,오창경"
4169,해협,nan,5000,0.0,1007000,1,154,1,1,한국,한국,nan,nan,nan,다큐멘터리,오민욱,nan
4169,핸드 메이드:성욕처리 전담,2023-11-13,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마,성인물(에로)",토리피,nan
4169,허니문 먹 하 싸,2024-01-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),멜로/로맨스,드라마",디렉터 O,nan
4169,허락한 며느리:단단한게 필요해,2023-02-06,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,성인물(에로),사쿠라비,nan
4169,허락한 새엄마:아빠랑 하던 거 해줄게,2023-06-24,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",키무라 히로유키,nan
4169,허락한 제수씨:친구 몰래 올라탄 밤,2023-06-24,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",나가에,nan
4169,헌신하는 새엄마,2023-01-07,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",카 스케로,nan
4169,헌 노래방 : 부킹 맛집,2024-03-12,6000,0.0,6000,1,1,1,1,한국,한국,nan,(주)영화사가을,청소년관람불가,멜로/로맨스,nan,nan
4169,헌팅녀 섹스의 대가,2023-08-31,6000,0.0,6000,1,1,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,헌팅： 첫 만남에 다 먹는 여자들,2023-12-27,6000,0.0,6000,1,1,1,1,한국,한국,(주)두리컴미디어,(주)두리컴미디어,청소년관람불가,성인물(에로),nan,nan
4169,헐렁이는 재벌집 막내 며느리,2023-12-12,6000,0.0,6000,1,1,1,1,한국,한국,nan,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
4169,헤픈 새엄마 물찬 새아들,2024-01-09,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",와레메 사부로,nan
4169,헤픈여자 옆집남자가 크다던데,2023-06-09,6000,0.0,6000,1,1,1,1,일본,일본,(주)영진크리에이티브,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",디렉터 O,nan
4169,현관에서 대홍수난 새엄마 유리아짱,2024-03-15,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),nan,nan
4169,형 와이프의 젖은 손길,2023-11-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,사쿠라비,nan
4169,형 와이프의 젖은 손길 무삭제판,2024-01-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,사쿠라비,nan
4169,형과 아내의 섹스기록-죽기 전 씨 뿌리 가련다,2024-03-07,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",사쿠라비,nan
4169,형수 시원하게 한번 합시다,2022-06-21,5000,0.0,5000,1,1,1,1,일본,일본,nan,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),키토루네 가와구치,nan
4169,형수:시동생 몸수발 들다 젖었어요,2023-09-17,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",사쿠라비,nan
4169,형수:쿨하게 즐겨봐요,2022-07-04,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",K-타로,nan
4169,형수는 밤손님,nan,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",버드맨 텟페이,nan
4169,형수는 밤손님 무삭제판,2023-07-26,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",버드맨 텟페이,nan
4169,형수는 섹스를 배운다,2024-01-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,사쿠라비,nan
4169,형수는 섹스를 배운다 무삭제판,2024-05-16,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,사쿠라비,nan
4169,형수님의 땀냄새,2022-07-06,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",사쿠라비,nan
4169,형수님의 땀냄새 무삭제판,2022-12-01,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",사쿠라비,nan
4169,형수님의 욕정치료,2023-03-23,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,성인물(에로),사쿠라비,nan
4169,형수님의 욕정치료 무삭제판,2023-06-29,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,성인물(에로),사쿠라비,nan
4169,형수와는 괜찮아,2024-01-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,사쿠라비,nan
4169,형수와는 괜찮아 무삭제판,2024-03-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,멜로/로맨스,사쿠라비,nan
4169,형수의 능숙한 몸짓,2023-03-23,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",사쿠라비,nan
4169,형수의 능숙한 몸짓 무삭제판,2023-06-29,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)가온콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",사쿠라비,nan
