title,date
Crude Spills In Ocean ,1990-11-17
Tanker Spills Oil In Ocean During Storm. ,1990-11-17
Storm Causes Big Oil Spill Off Nova Scotia. ,1990-11-17
Gadsden Times ,1990-11-17
Big Crude Oil Spill Termed No. Danaei ,1990-11-18
"Energy Report Says Oil Countries, Not Companies, Raking In ",1990-11-20
"Oil Profits Mixed, Report Says. ",1990-11-20
Oil Industry Officials Talk About Prices. ,1990-11-21
Report Finds Only Minor Profit Increase For Us. Oil Firms. ,1990-11-21
Oil Company Profits Announced. ,1990-11-21
Oil-Producing Nations Rake In Profits. American Oil ... ,1990-11-22
Consumer Groups Dispute Study Showing Modest Profit By Big Oil,1990-11-22
"Oil-Producing Countries, Not Big Companies, Raking In Profits",1990-11-22
Study: Big Oil Reaped Few Gains... Oil Countries Gain Most ,1990-11-22
"Thursday, November. U, Oil-Producing Countries Rake In ... ",1990-11-22
Herald-Journal ,1990-11-24
Roads Raise Hopes. Public And Planners Link Expressways To ,1990-11-25
"Oil Prices Could Drop, But Not To Old Levels. ",1990-11-26
Saudis Can Thank Geology For Wealth. ,1990-11-26
With Petroleum Minister. ,1990-11-27
Researchers Studying Expanded Oil-Eating Bacteria. ,1990-11-29
The Pittsburgh Press ,1990-11-30
Researchers Studying Expanded Uses Of Oil-Eating Bacteria,1990-12-01
Oil Prices Tumble As Bush Seeks Talk With Iraqis. ,1990-12-01
Oil Prices Plunge As Bush Seeks Talks. ,1990-12-01
Syrian Oil Strike Buoys Economy. ,1990-12-06
Lieberman: They're Still Gouging Us. ,1990-12-13
Lieberman Rips Oil Price Gap. ,1990-12-13
As As State. Lieberman Says Gasoline Prices Should Come Down ,1990-12-13
Plan For Second Oil Futures Market. ,1990-12-14
Playing Musical Chairs In World Oil Market. ,1990-12-18
Oil Prices Decline At Refinery But Not At The Gasoline Pumps. ,1990-12-23
"Crude Oil Prices Take Plunge, But Pump Prices Drop Slowly. ",1990-12-23
The Press-Courier ,1990-12-23
"Oil Prices Down Dramatically At Refinery, Not At Gas Pumps. ",1990-12-24
Shland Hopeful Despite Loss. ,1991-02-01
Swings 011 Oil Puzzle Traders. ,1991-02-01
Oil Prices Rise A Bit. ,1991-02-01
Opec Trims Production As Demand Drops. Mi Said Saudi Arabia ,1991-02-05
New Straits Times ,1991-02-05
Gasoline ,1991-02-06
Opec Trims Production As Demand Drops. ,1991-02-06
War Shouldn't Hamper Kentucky's Energy Front. ,1991-02-07
Oil Pipeline Proposal Eyes 18-Month Cycle. ,1991-02-08
Star-News ,1991-02-08
The News ,1991-02-09
Opec Crude Oil Production Shows Decline. ,1991-02-12
Crude Oil Prices Retreat. ,1991-02-12
Opec's Crude Oil Production Drops Due To War. ,1991-02-12
Opec Output Dips Due To War-Related Disruptions. ,1991-02-13
The Indian Express ,1991-02-13
War Outcome Could Slash High Oil Profits. ,1991-02-19
Gasoline ,1991-02-20
Gas ,1991-02-20
Big Oil Touts Relative Price Of Gas. ,1991-02-20
Gas Prices Lose Their Punch. ,1991-02-20
The Daily Gazette ,1991-02-26
Oil Prices Rebound. ,1991-02-26
Big Oil Reaps Profits. ,1991-02-26
"Kuwait Plans Recovery, Iraqi Fate Uncertain ",1991-02-28
"Oil Prices Up, But Don't Blame War. ",1991-03-01
Oil ,1991-03-01
War Unlikely To Jolt Us. Into Changing Energy Policies. ,1991-03-01
War Unlikely To Jolt Us. Into Changing Energy Policies. ,1991-03-01
Cleanup Of Iraq Ecological Vandalism Is Daunting. ,1991-03-02
Editorials Safer Tankers. ,1991-03-03
Per Liter. The Refinery Processes The Crude Oil And By ... ,1991-03-03
The Daily Gazette ,1991-03-05
"Kit Victoria Advocate. Sunday, March. Hi Wartime Trading Of ",1991-03-17
Futures ,1991-03-17
"Oil Industry's Windfall Profits Fading Fast. Co Inc, A ... ",1991-03-20
Iraq Takes Kuwait; Oil Prices Soar. ,1991-05-01
Star-News ,1991-05-01
Metals And Oil. ,1991-05-02
Ethanol Gas Is Safe Says Kiwanis Guest. ,1991-05-02
Alaska House Dumps Exxon Spill Settlement. ,1991-05-02
Crude Oil Price. ,1991-05-02
Energy Prices Shoot Up. ,1991-05-02
"Frank Ikard, 78, Oil Lobbyist Former Texas Congressmar. ",1991-05-02
Locals Awarded Shell Freights. ,1991-05-02
Deregulation: Boon Or Bane? The Scrapping Of The Or Price ,1991-05-04
Commodities ,1991-05-04
Shell Finds Major Oil Field In Gulf Of Mexico. ,1991-05-04
Jobs Report Confuses Wall Street. ,1991-05-04
Bangladeshis Mill Around A Settlement On The Island Of ... ,1991-05-04
"Major Oil Field Found In Gulf Of Mexico, Shell And Bp Say. ... ",1991-05-04
Saddam ,1991-05-05
The Week That Will. Be ,1991-05-06
Ethanol Could Be Answer. ,1991-05-08
Rules Awaited. ,1991-05-08
Oil Officials Work To Contair Pipeline Leak. ,1991-05-08
Centre Businessman Is Part Of Project Ro. ,1991-05-08
Crude Oil Prices Rise. ,1991-05-08
Exxon Executives Agree To Give Depositions. ,1991-05-11
Exxon Brass To Give Depositions On Spill. ,1991-05-11
Ocala Star-Banner ,1991-05-11
Exxon Corp. Executives Agree To Give Depositions. ,1991-05-12
Saudis Emerge With New Clout. ,1991-05-12
Firm Faces Liability In Area Oil Spill. ,1991-05-13
New Straits Times ,1991-05-13
"Precious Metals, Oil. ",1991-05-14
Haydee Yorac Said. Emu Miumi. One Saia Mere Are Two Ways I. ,1991-05-14
Commodity Roundup. ,1991-05-14
"Water Pollution Bills In Tion Regulations. That Tax, Al I. ... ",1991-05-15
Energy Futures End Mixed. ,1991-05-17
Commodities ,1991-05-17
Federal Team To Probe Area Oil Spill. ,1991-05-17
Gross Domestic Product Among The Highest. ,1991-05-17
Manila Standard ,1991-05-17
Malaysia Set To Be A Major Oil Producer. ,1991-05-22
"Saudis Say Oil Still Leaking From Kuwaiti, Iraqi Ports. ",1991-05-22
Involved In Oil Exploration Projects In The Philippines. ,1991-05-22
Lewiston Morning Tribune ,1991-05-24
Crude Oil Price. ,1991-05-24
Economic Managers To Tinker With Called On The People To ,1991-05-26
Pipeline Safety Concerns Spur Bills. ,1991-05-26
Us Firms May Buy Country's Oil. ,1991-05-29
Firms May Buy Iranian Oil . ,1991-05-29
Us Companies Dealing For Iranian Oil. ,1991-05-29
Briefly ,1991-05-29
Us Companies Want Iranian Oil. ,1991-05-29
Iraq: Us. Oil-Revenue Stance Unfair. ,1991-06-06
Iraqi On Minister Calls Us. War Compensation Demand ... ,1991-06-06
Domestic Oil Production Down. ,1991-07-02
New York. ,1991-07-02
Crude Oil Price. ,1991-07-02
Oil Rises On Expectations. ,1991-07-02
Voters Already Limit Terms. ,1991-07-03
Craig Slammed For Blaming Conservationists For Oil Spill. ,1991-07-04
Oil Spill Cleanup Near Park City Almost Finished. ,1991-07-04
Oil Down In Heavy Selling. ,1991-07-04
Victoria Area Rig Count. ,1991-07-06
"More Pain, Then Gain For Commodity Markets. ",1991-07-06
Used Oil Can Now Be Recycled. ,1991-07-07
New Straits Times ,1991-07-08
'No-New-Tax Session Was A False Billing. Budget Sneaks In ... ,1991-07-08
'No-New-Tax Session Was A False Billing. Budget Sneaks In ... ,1991-07-08
Huge Oil Deposit Reported In Colombia. ,1991-07-09
Oil Deposit Reported. ,1991-07-09
Oil Deposit Found In Columbia. ,1991-07-09
Crude Oil Price. ,1991-07-10
Precious Metal. ,1991-07-11
Oil Prices Make Retreat. ,1991-07-12
The Daily Gazette ,1991-07-13
Sabah's $569m Trade Surplus. ,1991-07-13
Exxon Valdez Cleanup Winds Down. ,1991-07-14
"Nddb Chief Blames Guj. Govt, Centre For Nut Oil Price Rise. ",1991-07-14
Spill Cleanup Wrapping Up After 3 Years. ,1991-07-15
Hickel Has Signed Four More Bills Into Law. ,1991-07-15
Big Import Of Crude Oil Planned. ,1991-07-16
Oil Reaches Post-War High. ,1991-07-18
Main Features Over The Next Five Years. ,1991-07-19
Toledo Blade ,1991-07-19
Irs Challenge Of Mobil Tied To Oil Prices. ,1991-07-19
Corn Futures Keep Sliding Downward. ,1991-07-20
Hart's Spill Bill Passes Vote. ,1991-07-20
Sarasota Herald-Tribune ,1991-07-20
Observer-Reporter ,1991-07-20
Tanker Spills Oil Off Australian Coast. ,1991-07-21
Eugene Register-Guard ,1991-07-21
Oklahoma Crude Oil Prices Are Highest Since Gulf War. ,1991-07-21
The Indian Express ,1991-07-23
"Corn, Soybean Futures Climb. ",1991-07-23
Waves Prevent Oil Spill Calamity. ,1991-07-23
Winds Blow. Australian Spill Out To Sea. ,1991-07-23
Kuwait To Resume Oil Exports. ,1991-07-24
Kuwait To Resume Oil Shipment. ,1991-07-24
"Esso's Profits Likely To Rise Further, Says Stockbroker. ",1991-07-24
Kuwait To Resume Oil Exports. ,1991-07-24
Kuwait Shipping Its First Oil Since War. ,1991-07-24
1st Crude Export Since Occupation Is Planned. ,1991-07-25
Kuwait To Resume Oil Shipment. ,1991-07-25
Kuwait To Export First Oil Since War. ,1991-07-25
Point Pleasant Register ,1991-07-25
Kuwait To Resume Oil Exportation ,1991-07-25
Kuwait To Resume Oil Exports. ,1991-07-25
Oil Exports To Resume. ,1991-07-25
Oil Futures Wait On Un. ,1991-07-26
Kuwait Plans To Export Oil On Small Scale. ,1991-07-26
Firm Cuts One Pipeline From Peninsula Project. ,1991-07-26
Kuwait Starts Export Of Crude Oil. ,1991-07-26
Lakeland Ledger ,1991-07-28
Before ,1991-07-28
"Ranging From Oil Spill Plans Tartan, Caller Id In Effect. ",1991-07-28
Emirate Resumes Crude Oil Exports. ,1991-07-28
Dousing Kuwait's Well Fires: A Week With The Firefighters. ,1991-07-28
Kuwait Loads Up Tanker For First Time Since War. ,1991-07-28
Kuwait Shipping Crude Oil For First Time Since War. ,1991-07-28
Kuwait To Ship First Oil Since End Of Persian Gulf War. ,1991-07-28
Kuwait Readies 1st Oil Shipment Since Gulf War. Country ... ,1991-07-28
Kuwait Resumes Oil Exportation ,1991-07-28
Kuwait Ready To Export Oil Again ,1991-07-28
Kuwait Sending Its First Oil Shipment Out Since Beginning Of ,1991-07-28
Kuwait Prepares First Oil Shipment. ,1991-07-28
Kuwait Ready To Ship First Oil Since The War. ,1991-07-28
Kuwait Shipping First Oil Since War. ,1991-07-28
Kuwait Ships First Oil Since Start Of War In Persian Gulf. ,1991-07-28
Kuwait Resumes Oil Shipments. ,1991-07-28
Oil Exports Resume In Kuwait. ,1991-07-28
"Reporter Washington, Pa Sunday, July 28, 1991 I. D Kuwait ... ",1991-07-28
Kuwait Sending First Oil Shipment. ,1991-07-28
Kuwait Prepares First Oil Shipment. ,1991-07-28
"Oilfires Require Cool Heads. Both Brains, Brawn Needed To ... ",1991-07-29
Kuwait Resumes Crude Exports. ,1991-07-29
Hudson Valley Morning News ,1991-07-29
Observer-Reporter ,1991-07-29
International ,1991-07-29
Petroleum ,1991-07-31
Us Seeks Saudi Oil For Strategic Reserve. ,1991-07-31
Technological Advances Spur On The Economy. ,1991-08-23
State Agency To Study Puget Sound Oil Pipeline. ,1991-08-26
State Agency To Conduct Study Of Puget Sound Oil Pipeline. ,1991-08-27
State Agency To Study Puget Sound Oil Pipeline. ,1991-08-27
New Straits Times ,1991-08-30
Star-News ,1991-09-01
Opec Output Hits 1 7-Month High. ,1991-09-01
Kuwait's Oiggest On Refinery Begins Post-War Production ,1991-09-01
Opec Production High. ,1991-09-03
Crude Oil Price. ,1991-09-04
Stock Index. ,1991-09-05
Crude Oil Price. ,1991-09-05
Oil Prices Slip Lower. ,1991-09-06
Two Men Enter Innocent Pleas In Gulf Shores Condo Fraud. ,1991-09-07
Oil Spill Contained Near Galveston Bay. ,1991-09-07
Spill Contained Near Galveston Bay. ,1991-09-07
Oil Prices Leave Losing Streak. ,1991-09-08
Gushers And Dusters. ,1991-09-08
Energy-Related Stocks Have Been Cooling Down. ,1991-09-09
The Indian Express ,1991-09-09
Croatia Strikes Back At Serbs By Shutting Down Oil Pipeline. ,1991-09-10
Crude Oil Price. ,1991-09-10
Withdrawa Orders Are Rejected. ,1991-09-10
Iran Rumors Hit Oil Prices . ,1991-09-10
Croatia Strikes Back At Serbs By Shutting Down Oil Pipeline. ,1991-09-11
Oil Prices Edge Upward. ,1991-09-11
Croatia Closes Down Oil Pipeline To Serbia. ,1991-09-12
Panel Demands More Data In Probe Of Pipeline Firm. ,1991-09-12
Defense Minister Rejects Order To Pull Back Troops. ,1991-09-12
Slavic Military Rejects Order I 6 More Riverboats Could Join ... ,1991-09-12
Oil Futures Rally Again . ,1991-09-12
Oil Pipeline To Serbia Closed. ,1991-09-12
International ,1991-09-12
Serbs Cut Off Access To Croatia's Coast. ,1991-09-13
The Victoria Advocate ,1991-09-13
Oil Prices Jump Mildly. ,1991-09-14
The Indian Express ,1991-09-14
Gas Price. ,1991-09-15
Sides Battle Over Need To Tap Oil In Wildlife Refuge. ,1991-09-15
Area Briefs Gas Price Drop. No Surprise. ,1991-09-16
Soybeans Surge On Frost Forecast. ,1991-09-17
India Lost $70 Million In Domestic Oil Strike. ,1991-09-17
State Oil Allowable Drops . ,1991-09-17
State Oil Allowable Drops. ,1991-09-17
"Precious Metals, Oil. ",1991-09-17
Stock Trading Mixed On Uneventful Day... Elevator Co. Au ,1991-09-18
Exxon Trial To Start Oct. 7. ,1991-09-18
Kuwaiti Oil Fires. Extinguish Rate Reaches 4 Per Day. ,1991-09-18
Mideast Fears Push Oil Up . ,1991-09-19
Commodities ,1991-09-19
Mideast Fears Push Oil Up. ,1991-09-19
Channel Pilot Blamed Tor Oil Spill. ,1991-09-19
Markets Moved. By Middle East News. ,1991-09-19
Question At Answer. ,1991-09-19
Oil Prices Settle Lower. ,1991-09-20
Oil Prices Settle Lower. ,1991-09-20
"Oil, Precious Metals. ",1991-09-20
The Day ,1991-09-22
Assistance Not Always A Blessing. Business: Government Can ,1991-09-22
Outlook ,1991-09-22
Whale Washed Ashore Near Kochi. ,1991-09-23
Opec Deal Would Let Iraq Pump More Oil. ,1991-09-23
Crude Oil Prices Increase. ,1991-09-24
Cash Gram. ,1991-09-24
Crude Oil Prices Increase. ,1991-09-24
Silver Reaches Two-Month High On Trade Buying. ,1991-09-24
The Indian Express ,1991-09-24
The Indian Express ,1991-09-25
Commodities ,1991-09-25
Energy Prices Rise/ Fall. ,1991-09-25
Because Knew Of The Problems Of Other Companies. I Ing Huge ,1991-09-26
Commodities ,1991-09-26
New Cleaning Method Clears Chemical Spills. ,1991-09-26
Iraq May Pump More Oil. ,1991-09-26
Copper Futures Hit Highs. ,1991-09-26
Settlement Reached In Alaskan Oil Spill. ,1991-09-28
Memory Of Black Octobers Stirs A Cold Wind On Wall Street. ,1991-09-28
Cash Grain ,1991-09-28
Commodities ,1991-09-28
Where's The Fire In Enerav Stocks? ,1991-09-29
New Exxon Valdez Settlement Reached. ,1991-09-30
2nd Exxon Settlement Reached. ,1991-09-30
New Exxon Valdez Deal Reached. Agreement Will Replace ... ,1991-09-30
Exxon Agree On New Settlement. ,1991-09-30
"Exxon, Alaska Reach Accord On Valdez Spill. ",1991-09-30
Second Settlement Reached In Exxon Valdez Spill In Alaska. ,1991-09-30
New Exxon Valdez. Settlement Reached. ,1991-09-30
Valdez Accord Reached. ,1991-09-30
Foreign Exchange Earner. ,1991-10-01
Oil Spill .Exxon Settlement To Cost $1 Billion ... ,1991-10-01
The Pittsburgh Press ,1991-10-01
Commodities ,1991-10-01
Crude Oil Price. ,1991-10-01
"Governments, Exxon Agree On $1 Billion Spill Settlement. ",1991-10-01
New Deal Reached In Exxon Oil Spill. I The Latest Settlement ,1991-10-01
"Alaska, Exxon Reach $1b Spill Settlement. By John Enders. ",1991-10-01
1 Billion Exxon Valde? Settlement Announced. ,1991-10-01
Oil Dips In Sluggish Session . ,1991-10-01
Loses Again ,1991-10-01
2nd $1 Billion Exxon Settlement Announced. ,1991-10-01
New $Lb Exxon Valdez Deal Reached. ,1991-10-01
T. X. See The Colors If. Come To Richmond Mitt.... ,1991-10-07
On Alert For Oil Spills. ,1991-10-19
"The Victoria Advocate, Saturday, October 19. 1! .Oil Prices ... ",1991-10-19
Reason Chevron Shut Down Crude Unit. ,1991-10-20
Energy Prices Go Higher. ,1991-11-01
Amoco Pipeline Has Big Impact On West Texas. ,1991-11-03
"Heating Oil Prices Well Below. Year Ago, State Reports. ",1991-11-03
Slippery Thieves Pilfering China's Oil. ,1991-11-03
Small Oil Spills Nationwide Add Up To An Exxon Valdez-Size ,1991-11-04
Small Spills As Harmful As Large Ones. ,1991-11-04
"Small Oil. Small Oil Spills Cause Big Harm, Cause Big Harm, ",1991-11-04
Mini-Spills Outweigh Tankers In Damage To Environment. ,1991-11-04
Price Of Oil Drops Slightly . ,1991-11-05
Cash Petroleum. ,1991-11-05
"6v? Etalsco, V3sviodities ",1991-11-05
Bitter Cold Lifts Price. Of Lira. Oil ,1991-11-05
"Oil, Precious Metals. ",1991-11-06
Grain Futures Drop Back. ,1991-11-06
The Victoria Advocate ,1991-11-06
Cong ,1991-11-06
Bbc And Hbo Plan Film On Exxon Oil Disaster. ,1991-11-06
Oil Futures Take Tumble. ,1991-11-07
"For Kuwait, End Of Fires Marks Start Of New Day. By Donna. ",1991-11-08
After The Fire: Sun Rises On New Day For Kuwait. ,1991-11-08
Continued From Page La. ,1991-11-08
Markets ,1991-11-08
Pork Futures Surge. ,1991-11-09
"For Kuwait, End Of Oil Fires Marks Promise Of New Day. ",1991-11-09
Kuwait ,1991-11-09
End Of Oil Fires Marks Beginning Of New Era. ,1991-11-09
New Day For Kuwait. Oil Inferno Is Over; Sunshine Replaces ... ,1991-11-09
The Indian Express ,1991-11-09
Continued From Page La. ,1991-11-09
"Kuwait Inferno Over, But Problems Remain ",1991-11-09
Oil Fires Out; Sun Shines In Kuwait. ,1991-11-09
Doused Oil Fires Bring Hope To Kuwait. By Donna Abu-Nasr ... ,1991-11-09
Overseas Production Woes Fail To Halt Oil-Price Decline. ,1991-11-09
Star-News ,1991-11-10
The Indian Express ,1991-11-10
New Day Dawns In Kuwait After Last Of Oil Field Fires Quenched,1991-11-10
Hudson Valley News ,1991-11-11
Exxon Oil Spill Civil Trials Set To Begin In April 1993. ,1991-11-11
Crude Oil Price. ,1991-11-12
Technical Factors Trip Oil. ,1991-11-12
Weaken Price Of Crude Oil. ,1991-11-12
Kuwait's Comeback Boosts Oil Supplies. ,1991-11-13
Crude Oil Price. ,1991-11-13
Metalscommodities ,1991-11-14
Louisiana's Great Dilemma. ,1991-11-14
Oil Futures. Reverse Rally. ,1991-11-14
Crude Oil Price. ,1991-11-14
Maverick Timing Helps Hunt. ,1991-11-14
Us Gasoline Supply At Lowest Level Since 1973. Observers Say ,1991-11-14
Oil Prices Head Above $22 . ,1991-11-15
Crude Oil Price. ,1991-11-15
Stock Prices Fall In Uncertainty. ,1991-11-15
Russia Bans Some Oil Exports; Market Reacts. ,1991-11-16
"Oil Prices Rally, After Russian Edict. ",1991-11-16
Effect On Us. Unknown Russia Is Slowing Rate Of Oil Exports,1991-11-16
Commodities Surge On News. ,1991-11-16
Russia Halts Some Oil Exports. ,1991-11-16
Russia Suspending Oil Exports. ,1991-11-16
Supply Fears Pump Up Oil . ,1991-11-16
Is The Us. Running Out Of Gas? Supply Falls To Lowest Level ,1991-11-17
Warning ,1991-11-18
Wednesday Nov 13. ,1991-11-18
Sanctions Believed Unlikely To Hurt Libya's Economy. ,1991-11-19
Crude Oil Price. ,1991-11-19
Europeans May Balk At Embargo. ,1991-11-19
Investors Seek Safety In Metals. ,1991-11-20
Victoria Advocate. Wednesday. November .Business In Brief ,1991-11-20
Atlanta Eggs. Atlanta Ah Eggs. T Merit Was Generally Firm. ... ,1991-11-20
3 Natural Gas Stations Opened. ,1991-11-21
Wheat Futures Surge. ,1991-11-21
New Straits Times... Keening Fields Of Kuwait. ,1991-11-21
Toledo Blade ,1991-11-22
Was It All About Oil? ,1991-11-22
Oil Prices Plunge To Low . ,1991-11-23
No Cap Yet Opec Will Likely Keep Its Oil Taps Wide Open. ,1991-11-25
Oil Rises; Products Mixed. ,1991-11-26
Opec Agrees To Let Oil Flow. ,1991-11-26
Precious Metals Edge Down. ,1991-11-26
Panel To Monitor Japanese Trading. ,1991-11-26
The Tuscaloosa News ,1991-11-26
Opec Ministers Expected To Endorse High Oil Production ,1991-11-26
Opec Unlikely To Cut Output. ,1991-11-26
Bulletin Use Less. Saudis Push For Higher Oil Output. Solly ... ,1991-11-26
Opec Opens Session Raising Oil Production By Sally Jacobsen,1991-11-26
Opec Ministers Open Conference. ,1991-11-26
Opec Leaders Open New Session I. ,1991-11-26
The Daily Gazette ,1991-11-26
High ,1991-11-26
Opec Nations Push For More Production ,1991-11-26
Austria Opec Ministers Differ On Demand Forecasts. ,1991-11-26
Opec Opens Key Strategy Session ,1991-11-26
The Robesonian ,1991-11-26
Opec Won't Cut Oil Production ,1991-11-27
Opec Likely To Keep The Oil Taps Wide Open. ,1991-11-27
Crude Oil Price. ,1991-11-27
Big Compensation Planned For Rape Victims In Kuwait. ,1991-11-27
Opec Reaches Palestinians Tentative Pact Riot Over Talks. ,1991-11-27
Fears Of Pint Depress. Oil ,1991-11-27
Commodities ,1991-11-28
Soviet Coup Rumors Enliven Oil. Tradina ,1991-11-28
Crude Oil Price. ,1991-11-28
Official: Indonesia May Soon Be Net Oil Importer. ,1991-11-28
Opec Means Little. Menus Little To Average Customers. ,1991-11-28
Oil Futures Move Higher. ,1991-11-29
New Straits Times ,1991-11-29
Opec Move To Maintain Production Means Little. ,1991-12-01
Opec Move To Maintain Production Means Little. ,1991-12-01
Life Goes On At Kuwait's Keening Fields. ,1991-12-01
Crude Prices Fall Again ,1991-12-10
The Union Democrat ,1991-12-10
How Was Oil Formed. ,1991-12-16
The Free-Lance Star ,1991-12-16
Selling Wave Drops Heating Oil Prices To Level Of Summer ,1991-12-20
Crude Prices Drop To 10-Month. ,1991-12-21
Group Asks To... ,1991-12-26
Oil Futures Rise. ,1991-12-28
Oil Prices May Plunge Again To Say Experts. ,1991-12-29
Oil Prices Slide Lower. ,1992-02-01
Most Serious Foulings Had Their Start In 67. ,1992-02-01
Engineers ,1992-02-01
"Cost Of Living, Oil, Gas Added To Reports. ",1992-02-02
By George Olsen. ,1992-02-02
Crude Oil Prici. ,1992-02-03
Oil Futures Prices Mixed . ,1992-02-04
Crude Oil Price. ,1992-02-04
Crude Oil Price. ,1992-02-05
New Straits Times ,1992-02-07
"'Love Positive Perspective Decision Ron Mci. Tm, Tutor Owian ",1992-02-07
Quaker State. ,1992-02-07
The Indian Express ,1992-02-09
Milk Products Expanding. ,1992-02-09
Uiem Plans Downstream Activities. ,1992-02-11
Crude Oil Price. ,1992-02-11
Refinery Claims Major Discovery In Recycling Used Oil Into ... ,1992-02-11
"Precious Metals, Oil. ",1992-02-11
Oil Prices Post Modest Loss. ,1992-02-11
Crude Oil Price. ,1992-02-12
Oil Prices Slide Before Opec Talks. ,1992-02-12
Oil Futures Take Plunge. ,1992-02-12
The Indian Express ,1992-02-16
Herald-Journal ,1992-02-16
Oil Output Will Be Cut By Opec Cuunines. ,1992-02-16
Pump Blamed For Fire. ,1992-02-17
Bangor Daily News ,1992-02-17
Coffee Hits 16-Year Low; Oil Plunges. ,1992-02-19
Engineering: Contributions Should Be Recognized. ,1992-02-19
Crude Oil Price. ,1992-02-19
Opec Action Causes Oil Prices To Skid. Oil Markets Not ... ,1992-02-19
Oil Prices Take. Big Plunge. ,1992-02-19
Opec Action Causes Oil Prices To Skid. Oil Markets Not ... ,1992-02-19
Volunteers Care For Oil-Covered Animals. By Michael Randall,1992-02-21
Crude Oil Price. ,1992-02-21
The Bulletin ,1992-02-23
Credits Can Be Sold. ,1992-02-25
Exchanges Vie For Right To Sell Smoc New. New Nil Battle ... ,1992-02-25
Oil Down In Slow Trading. ,1992-02-25
"Warning Chemicals Known To The State To Cause Cancer, Birth ",1992-02-25
Warning ,1992-02-25
Lewiston Morning Tribune ,1992-02-25
Livestock Commodity Roundup. ,1992-02-25
Cash Grain ,1992-02-27
The Indian Express ,1992-02-27
National: Fewer Fall Behind On Debt. ,1992-02-27
Crude Oil Price. ,1992-02-27
Oil Prices Remain Stable. ,1992-02-27
New Straits Times ,1992-03-23
Quaker State's Profits Drop 83% For First Quarter. ,1992-05-01
Commodities ,1992-05-01
Lawrence Journal-World ,1992-05-03
Gettysburg Times ,1992-05-08
"0,Rso'.. Le In Vate Initiative Instead Of Hefty Infusions ... ",1992-05-08
Oil Futures Close Mixed . ,1992-05-08
"Precious Metals, Oil. ",1992-05-12
The Daily Reporter ,1992-05-14
Commodity Roundup. ,1992-05-14
"Lumber Futures Soar, Import Duties Viewed. ",1992-05-15
Precious Metals. ,1992-05-15
Gas ,1992-05-17
Daily News ,1992-05-17
Rebels Kill 3 Soldiers After Hijack. ,1992-05-18
Maintenance Tips. Keep Environment In Mind With Repairs. ,1992-05-19
Oil Prices End. Downward ,1992-05-19
"Chevron, Kazakhstan In $50bil Oil Venture. ",1992-05-20
Commodity Roundup. ,1992-05-20
Soybean Futures Plummet Based On Prospects Of Rain ,1992-05-20
"Precious Metals, Oil. ",1992-05-20
The Robesonian ,1992-05-20
Word Of Mouth: Sailboat Regatta. ,1992-05-20
The News ,1992-05-24
New Straits Times ,1992-05-25
"Warning Chemicals Known To The State To Cause Cancer, Birth ",1992-05-26
Warning ,1992-05-26
"Warning Chemicals Known To The State To Cause Cancer, Birth ",1992-05-26
The Bonham Daily Favorite ,1992-05-26
Opec Rattles Markets. ,1992-05-28
"Fill .-the Victoria Advocate, Thursday. Business In Brief ... ",1992-05-28
Cash Grain ,1992-05-28
Commodities ,1992-05-29
Oil Barfing Company Ceo Charged In Major Banff. By Gail ... ,1992-05-29
Oil Closes On An Up Note . ,1992-05-30
The Prescott Courier ,1992-05-31
All Star: Pawn. ,1992-06-02
The Week That Will Be. ,1992-06-08
Big Oil Men. ,1992-06-28
Holiday Drivers Face High Gas Prices. Reasons For Increases ,1992-07-01
Oil Prices Fall Sharply . ,1992-07-01
Soybean Acreage Tops Forecasts; Prices Drop. ,1992-07-01
Gas Prices Rise For Fourth. Some Retailers Charge Gouging; ,1992-07-01
Crude Oil Price. ,1992-07-01
World Highlights. ,1992-07-02
The Indian Express ,1992-07-02
The Indian Express ,1992-07-03
Manila Standard ,1992-07-03
Oil Traders See Good Day. ,1992-07-03
Crude Oil Price. ,1992-07-03
Commodity Roundup. Teffi ,1992-07-03
To Begin Work On Crude Oil Pipeline. ,1992-07-04
Company Gears Up For Major Oil Spills. ,1992-07-05
Workers Race To Clean Up Oil Spill From Tanker In The ... ,1992-07-05
Let Assess. 92 First Half. S A Franchise The Ticket To ... ,1992-07-05
Oil Spill Cleaned Up In Delaware River. ,1992-07-06
Crude Oil Price. ,1992-07-06
Supervisory Agency For Banking System. ,1992-07-07
Crude Oil Price. ,1992-07-07
The Pi Billion Opsf Will Be Tapped For The Power Projects ... ,1992-07-07
Cleanup Of Delaware River Oil Spill Boosted By New Crews. ,1992-07-07
Commodities ,1992-07-08
Briefly Butler Company Reports Oil Leak. ,1992-07-08
Alaska Court Overturns Hazelwood Conviction ,1992-07-08
Dumping Sends Silver Futures Plunging. ,1992-07-08
"Amoco Oil Company To Cut 8,500 Jobs. ",1992-07-09
Crude Oil Prk. ,1992-07-09
Dry Weather Concerns Help Cocoa Make Gains. ,1992-07-09
Alaska Court Overturns Hazelwood Conviction ,1992-07-09
French Firm To Build $4b Refinery In Lumut. By Jahabar Sadiq,1992-07-10
Oil Spill Fighters Reinforced. Coastline Protection Buoyed ... ,1992-07-10
Court Overturns Hazelwood's Misdemeanor Conviction ,1992-07-10
Appeals Court Overturns Conviction ,1992-07-10
Court Overturns Hazelwood Conviction ,1992-07-10
The Deseret News ,1992-07-10
